Reporting Period,Project Number,City,County,State,Zip Code,Sector,Latitude ,Longitude
3/31/2019,4667-31048,Earlville,Madison,NY,13332,Non-Residential,42.759935,-75.571537
3/31/2019,4667-29933,Chittenango,Madison,NY,13037,Non-Residential,43.056265,-75.867522
3/31/2019,5229-79156,Cazenovia,Madison,NY,13035,Non-Residential,42.939661,-75.83303
3/31/2019,5229-83450,Canastota,Madison,NY,13032,Non-Residential,43.082961,-75.762715
3/31/2019,02062-002,Rochester,Monroe,NY,14616,Non-Residential,43.233155,-77.655373
3/31/2019,02077-022,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,02105-001,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,33529-1,Rochester,Monroe,NY,14624,Non-Residential,43.128513,-77.729647
3/31/2019,33530A-1,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,37882-1,Rochester,Monroe,NY,14609,Non-Residential,43.175867,-77.559147
3/31/2019,51005-1,Rochester,Monroe,NY,14624,Non-Residential,43.128513,-77.729647
3/31/2019,51007-1,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,33489-1,Rochester,Monroe,NY,14624,Non-Residential,43.128513,-77.729647
3/31/2019,51006-1,Rochester,Monroe,NY,14624,Non-Residential,43.128513,-77.729647
3/31/2019,31309A-1,Greece,Monroe,NY,14626,Non-Residential,43.214513,-77.707056
3/31/2019,66650,Webster,Monroe,NY,14580,Non-Residential,43.218784,-77.457073
3/31/2019,69549,Hilton,Monroe,NY,14468,Non-Residential,43.297841,-77.795818
3/31/2019,72683,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,77506,Rochester,Monroe,NY,14605,Non-Residential,43.168062,-77.600913
3/31/2019,77516,Rochester,Monroe,NY,14605,Non-Residential,43.168062,-77.600913
3/31/2019,78636,Parma,Monroe,NY,14468,Non-Residential,43.297841,-77.795818
3/31/2019,79817,Parma,Monroe,NY,14459,Non-Residential,43.28809,-77.792929
3/31/2019,80698,Ogden,Monroe,NY,14559,Non-Residential,43.18544,-77.813282
3/31/2019,80248,Webster,Monroe,NY,14580,Non-Residential,43.218784,-77.457073
3/31/2019,80705,Ogden,Monroe,NY,14559,Non-Residential,43.18544,-77.813282
3/31/2019,81548,Ogden,Monroe,NY,14559,Non-Residential,43.18544,-77.813282
3/31/2019,80817,Webster,Monroe,NY,14580,Non-Residential,43.218784,-77.457073
3/31/2019,81336,Parma,Monroe,NY,14468,Non-Residential,43.297841,-77.795818
3/31/2019,81264,Webster,Monroe,NY,14580,Non-Residential,43.218784,-77.457073
3/31/2019,81543,Ogden,Monroe,NY,14559,Non-Residential,43.18544,-77.813282
3/31/2019,80312,Parma,Monroe,NY,14468,Non-Residential,43.297841,-77.795818
3/31/2019,80625,Rochester,Monroe,NY,14617,Non-Residential,43.221623,-77.597999
3/31/2019,84197,Rochester,Monroe,NY,14626,Non-Residential,43.214513,-77.707056
3/31/2019,88304,Hilton,Monroe,NY,14559,Non-Residential,43.18544,-77.813282
3/31/2019,91177,Henrietta,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,90970,Brockport,Monroe,NY,14420,Non-Residential,43.21043,-77.933006
3/31/2019,90978,Brockport,Monroe,NY,14420,Non-Residential,43.21043,-77.933006
3/31/2019,91948,Ogden,Monroe,NY,14559,Non-Residential,43.18544,-77.813282
3/31/2019,92505,Ogden,Monroe,NY,14559,Non-Residential,43.18544,-77.813282
3/31/2019,92508,Ogden,Monroe,NY,14559,Non-Residential,43.18544,-77.813282
3/31/2019,96724,Rochester,Monroe,NY,14624,Non-Residential,43.128513,-77.729647
3/31/2019,98346,Webster,Monroe,NY,14580,Non-Residential,43.218784,-77.457073
3/31/2019,110693,Rochester,Monroe,NY,14605,Non-Residential,43.168062,-77.600913
3/31/2019,111571,Rochester,Monroe,NY,14615,Non-Residential,43.204816,-77.65384
3/31/2019,111989,Webster,Monroe,NY,14580,Non-Residential,43.218784,-77.457073
3/31/2019,112275,Scottsville,Monroe,NY,14546,Non-Residential,43.029249,-77.779686
3/31/2019,137575,Rochester,Monroe,NY,14610,Non-Residential,43.142968,-77.546413
3/31/2019,159568,Rochester,Monroe,NY,14624,Non-Residential,43.128513,-77.729647
3/31/2019,163617,Webster,Monroe,NY,14580,Non-Residential,43.218784,-77.457073
3/31/2019,162218,Hamlin,Monroe,NY,14464,Non-Residential,43.331397,-77.931632
3/31/2019,168780,Rochester,Monroe,NY,14612,Non-Residential,43.261414,-77.670545
3/31/2019,174104,Spencerport,Monroe,NY,14559,Non-Residential,43.18544,-77.813282
3/31/2019,174097,Spencerport,Monroe,NY,14559,Non-Residential,43.18544,-77.813282
3/31/2019,174102,Spencerport,Monroe,NY,14559,Non-Residential,43.18544,-77.813282
3/31/2019,177969,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,4006-23546,Brockport,Monroe,NY,14420,Non-Residential,43.21043,-77.933006
3/31/2019,4054-19647,Rochester,Monroe,NY,14625,Non-Residential,43.146466,-77.505967
3/31/2019,4025-32904,Honeoye Falls,Monroe,NY,14472,Non-Residential,42.968799,-77.579991
3/31/2019,4054-19824,Rochester,Monroe,NY,14607,Non-Residential,43.150328,-77.589013
3/31/2019,4077-006,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,4116-173,Rochester,Monroe,NY,14620,Non-Residential,43.130156,-77.603915
3/31/2019,4116-174,Rochester,Monroe,NY,14620,Non-Residential,43.130156,-77.603915
3/31/2019,4116-176,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,4116-27713,Webster,Monroe,NY,14580,Non-Residential,43.218784,-77.457073
3/31/2019,4116-27714,Webster,Monroe,NY,14580,Non-Residential,43.218784,-77.457073
3/31/2019,4116-19669,Rochester,Monroe,NY,14624,Non-Residential,43.128513,-77.729647
3/31/2019,4116-26445,Rochester,Monroe,NY,14624,Non-Residential,43.128513,-77.729647
3/31/2019,4116-19619,Rochester,Monroe,NY,14620,Non-Residential,43.130156,-77.603915
3/31/2019,4116-36587,Brockport,Monroe,NY,14420,Non-Residential,43.21043,-77.933006
3/31/2019,4116-19668,Rochester,Monroe,NY,14624,Non-Residential,43.128513,-77.729647
3/31/2019,4116-25690,Rush,Monroe,NY,14543,Non-Residential,42.994235,-77.673475
3/31/2019,4116-177,Rochester,Monroe,NY,14620,Non-Residential,43.130156,-77.603915
3/31/2019,4116-102207,Rochester,Monroe,NY,14612,Non-Residential,43.261414,-77.670545
3/31/2019,4117-19589,Rochester,Monroe,NY,14620,Non-Residential,43.130156,-77.603915
3/31/2019,4116-72551,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,4116-93256,Hilton,Monroe,NY,14468,Non-Residential,43.297841,-77.795818
3/31/2019,4119-29145,Rochester,Monroe,NY,14607,Non-Residential,43.150328,-77.589013
3/31/2019,4116-59098,Rochester,Monroe,NY,14610,Non-Residential,43.142968,-77.546413
3/31/2019,4116-68816,Scottsville,Monroe,NY,14546,Non-Residential,43.029249,-77.779686
3/31/2019,4116-93254,Webster,Monroe,NY,14580,Non-Residential,43.218784,-77.457073
3/31/2019,4116-92878,Rochester,Monroe,NY,14606,Non-Residential,43.170242,-77.690241
3/31/2019,4116-93253,Webster,Monroe,NY,14580,Non-Residential,43.218784,-77.457073
3/31/2019,4116-93255,Hilton,Monroe,NY,14468,Non-Residential,43.297841,-77.795818
3/31/2019,4116-93257,Hilton,Monroe,NY,14468,Non-Residential,43.297841,-77.795818
3/31/2019,4124-20022,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,4124-045,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,4124-037,Rochester,Monroe,NY,14607,Non-Residential,43.150328,-77.589013
3/31/2019,4149-19590,Rochester,Monroe,NY,14602,Non-Residential,43.155708,-77.612547
3/31/2019,4149-58171,Rochester,Monroe,NY,14606,Non-Residential,43.170242,-77.690241
3/31/2019,4183-31108,Rochester,Monroe,NY,14618,Non-Residential,43.116184,-77.558148
3/31/2019,4341-24904,Rochester,Monroe,NY,14625,Non-Residential,43.146466,-77.505967
3/31/2019,4341-37099,Penfield,Monroe,NY,14526,Non-Residential,43.145637,-77.45526
3/31/2019,4362-65024,Rochester,Monroe,NY,14608,Non-Residential,43.153628,-77.623581
3/31/2019,4362-36830,Rochester,Monroe,NY,14607,Non-Residential,43.150328,-77.589013
3/31/2019,4369-24947,Honeoye Falls,Monroe,NY,14472,Non-Residential,42.968799,-77.579991
3/31/2019,4382-28336,Rochester,Monroe,NY,14609,Non-Residential,43.175867,-77.559147
3/31/2019,4575-24966,Rochester,Monroe,NY,14625,Non-Residential,43.146466,-77.505967
3/31/2019,4555-77173,Rochester,Monroe,NY,14620,Non-Residential,43.130156,-77.603915
3/31/2019,4555-32128,Rochester,Monroe,NY,14624,Non-Residential,43.128513,-77.729647
3/31/2019,4555-84147,Rochester,Monroe,NY,14622,Non-Residential,43.214152,-77.554575
3/31/2019,4555-80877,Rochester,Monroe,NY,14620,Non-Residential,43.130156,-77.603915
3/31/2019,4627-70992,West Henrietta,Monroe,NY,14586,Non-Residential,43.041184,-77.687173
3/31/2019,4627-22997,Henrietta,Monroe,NY,14467,Non-Residential,43.047491,-77.615759
3/31/2019,4627-41605,Scottsville,Monroe,NY,14546,Non-Residential,43.029249,-77.779686
3/31/2019,4627-102946,Rochester,Monroe,NY,14607,Non-Residential,43.150328,-77.589013
3/31/2019,4627-26173,Churchville,Monroe,NY,14428,Non-Residential,43.080492,-77.857148
3/31/2019,4627-27772,Rochester,Monroe,NY,14602,Non-Residential,43.155708,-77.612547
3/31/2019,4627-34447,Rochester,Monroe,NY,14618,Non-Residential,43.116184,-77.558148
3/31/2019,4627-68334,Henrietta,Monroe,NY,14467,Non-Residential,43.047491,-77.615759
3/31/2019,4615-26943,Hamlin,Monroe,NY,14464,Non-Residential,43.331397,-77.931632
3/31/2019,4615-24964,Hamlin,Monroe,NY,14464,Non-Residential,43.331397,-77.931632
3/31/2019,4635-30549,Fairport,Monroe,NY,14450,Non-Residential,43.089481,-77.428813
3/31/2019,4635-34284,Webster,Monroe,NY,14580,Non-Residential,43.218784,-77.457073
3/31/2019,4635-87145,Hamlin,Monroe,NY,14464,Non-Residential,43.331397,-77.931632
3/31/2019,4635-25906,Fairport,Monroe,NY,14450,Non-Residential,43.089481,-77.428813
3/31/2019,4635-25901,Fairport,Monroe,NY,14450,Non-Residential,43.089481,-77.428813
3/31/2019,4659-24037,Rochester,Monroe,NY,14602,Non-Residential,43.155708,-77.612547
3/31/2019,4635-47393,Spencerport,Monroe,NY,14559,Non-Residential,43.18544,-77.813282
3/31/2019,4658-40327,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,4635-25903,Fairport,Monroe,NY,14450,Non-Residential,43.089481,-77.428813
3/31/2019,4635-25899,Webster,Monroe,NY,14580,Non-Residential,43.218784,-77.457073
3/31/2019,4635-34279,Webster,Monroe,NY,14580,Non-Residential,43.218784,-77.457073
3/31/2019,4658-42242,Irondequoit,Monroe,NY,14617,Non-Residential,43.221623,-77.597999
3/31/2019,4635-94393,Brockport,Monroe,NY,14420,Non-Residential,43.21043,-77.933006
3/31/2019,4667-24136,Rochester,Monroe,NY,14606,Non-Residential,43.170242,-77.690241
3/31/2019,4667-23849,Rochester,Monroe,NY,14625,Non-Residential,43.146466,-77.505967
3/31/2019,4667-50183,West Henrietta,Monroe,NY,14586,Non-Residential,43.041184,-77.687173
3/31/2019,4667-25149,Rochester,Monroe,NY,14608,Non-Residential,43.153628,-77.623581
3/31/2019,4704-100960,Penfield,Monroe,NY,14526,Non-Residential,43.145637,-77.45526
3/31/2019,4830-52660,Rochester,Monroe,NY,14614,Non-Residential,43.157001,-77.615266
3/31/2019,5101-53308,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,5101-53296,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,5101-43669,Rochester,Monroe,NY,14618,Non-Residential,43.116184,-77.558148
3/31/2019,5101-53718,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,5101-53717,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,5101-53674,Rochester,Monroe,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,5124-49460,Rochester,Oswego,NY,14623,Non-Residential,43.08631,-77.634942
3/31/2019,5212-37949,Rochester,Oswego,NY,14624,Non-Residential,43.128513,-77.729647
3/31/2019,01001-00039,Churchville,Oswego,NY,14428,Non-Residential,43.080492,-77.857148
3/31/2019,5409-91264,Pittsford,Oswego,NY,14534,Non-Residential,43.062991,-77.51923
3/31/2019,5409-90547,Rochester,Oswego,NY,14606,Non-Residential,43.170242,-77.690241
3/31/2019,5409-90142,Webster,Oswego,NY,14580,Non-Residential,43.218784,-77.457073
3/31/2019,50869,Saint Johnsville,Montgomery,NY,13452,Non-Residential,43.030313,-74.628407
3/31/2019,68741,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,70800,Fort Plain,Montgomery,NY,13339,Non-Residential,42.942451,-74.664768
3/31/2019,89019,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,114567,Canajoharie,Montgomery,NY,13317,Non-Residential,42.864272,-74.581925
3/31/2019,4001-63930,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4116-36457,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4116-98152,Saint Johnsville,Montgomery,NY,13452,Non-Residential,43.030313,-74.628407
3/31/2019,4116-92874,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4149-19599,Fort Plain,Montgomery,NY,13339,Non-Residential,42.942451,-74.664768
3/31/2019,4149-19736,Fort Plain,Montgomery,NY,13339,Non-Residential,42.942451,-74.664768
3/31/2019,4235-41509,Fonda,Montgomery,NY,12068,Non-Residential,42.956396,-74.387602
3/31/2019,4362-35240,Nelliston,Montgomery,NY,13410,Non-Residential,42.934828,-74.188399
3/31/2019,4375-27894,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4362-48020,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4375-30401,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4375-30400,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4362-36173,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4375-21005,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4375-27893,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4375-30706,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4362-36119,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4375-20987,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4362-36994,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4375-28056,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4375-29080,Hagaman,Montgomery,NY,12086,Non-Residential,42.995555,-74.113317
3/31/2019,4375-30705,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4362-36899,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4375-20988,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4375-29506,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4362-36321,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4399-23677,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4507-24285,Fultonville,Montgomery,NY,12072,Non-Residential,42.897125,-74.36742
3/31/2019,4694-34152,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4697-88927,Fultonville,Montgomery,NY,12072,Non-Residential,42.897125,-74.36742
3/31/2019,4694-34341,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4695-26770,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4697-40958,Sprakers,Montgomery,NY,12166,Non-Residential,42.850322,-74.463741
3/31/2019,4694-34342,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4695-26769,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4694-34345,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4694-34340,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4839-37113,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4823-28879,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4823-28851,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,4839-72744,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,5007-36605,Esperance,Montgomery,NY,12066,Non-Residential,42.781219,-74.292726
3/31/2019,5122-59485,Canajoharie,Montgomery,NY,13317,Non-Residential,42.864272,-74.581925
3/31/2019,5122-63699,Canajoharie,Montgomery,NY,13317,Non-Residential,42.864272,-74.581925
3/31/2019,5167-98161,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,5167-98160,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,5167-98158,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,5295-90519,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,5401-98142,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,5401-98344,Amsterdam,Montgomery,NY,12010,Non-Residential,42.937079,-74.182795
3/31/2019,68872,Baldwin,Nassau,NY,11510,Non-Residential,40.654614,-73.609748
3/31/2019,70728,Baldwin,Nassau,NY,11510,Non-Residential,40.654614,-73.609748
3/31/2019,72028,Merrick,Nassau,NY,11566,Non-Residential,40.668671,-73.555545
3/31/2019,73256,Plainview,Nassau,NY,11803,Non-Residential,40.781109,-73.476569
3/31/2019,73361,Garden City Park,Nassau,NY,11040,Non-Residential,40.744867,-73.680183
3/31/2019,77774,Levittown,Nassau,NY,11756,Non-Residential,40.725845,-73.517198
3/31/2019,77363,Port Washington,Nassau,NY,11050,Non-Residential,40.836271,-73.692953
3/31/2019,77761,East Meadow,Nassau,NY,11554,Non-Residential,40.716032,-73.556907
3/31/2019,77779,North Bellmore,Nassau,NY,11710,Non-Residential,40.677262,-73.534468
3/31/2019,77358,Port Washington,Nassau,NY,11050,Non-Residential,40.836271,-73.692953
3/31/2019,78573,Farmingdale,Nassau,NY,11735,Non-Residential,40.727443,-73.436991
3/31/2019,78618,Bethpage,Nassau,NY,11714,Non-Residential,40.740895,-73.484996
3/31/2019,77860,Hicksville,Nassau,NY,11801,Non-Residential,40.762643,-73.523021
3/31/2019,77833,Baldwin,Nassau,NY,11510,Non-Residential,40.654614,-73.609748
3/31/2019,79827,Floral Park,Nassau,NY,11001,Non-Residential,40.722685,-73.706441
3/31/2019,78368,Old Westbury,Nassau,NY,11568,Non-Residential,40.783995,-73.597376
3/31/2019,78325,Great Neck,Nassau,NY,11020,Non-Residential,40.771498,-73.71491
3/31/2019,77863,Westbury,Nassau,NY,11590,Non-Residential,40.75606,-73.575268
3/31/2019,78321,Massapequa,Nassau,NY,11758,Non-Residential,40.682417,-73.460296
3/31/2019,79909,Glen Cove,Nassau,NY,11542,Non-Residential,40.867396,-73.627739
3/31/2019,79915,Glen Cove,Nassau,NY,11542,Non-Residential,40.867396,-73.627739
3/31/2019,83935,Valley Stream,Nassau,NY,11580,Non-Residential,40.674737,-73.704051
3/31/2019,83933,Valley Stream,Nassau,NY,11580,Non-Residential,40.674737,-73.704051
3/31/2019,83930,Valley Stream,Nassau,NY,11580,Non-Residential,40.674737,-73.704051
3/31/2019,83148,Massapequa,Nassau,NY,11758,Non-Residential,40.682417,-73.460296
3/31/2019,81986,Freeport,Nassau,NY,11520,Non-Residential,40.653204,-73.585847
3/31/2019,89109,South Floral Park,Nassau,NY,11001,Non-Residential,40.722685,-73.706441
3/31/2019,89293,Franklin Square,Nassau,NY,11010,Non-Residential,40.700894,-73.675229
3/31/2019,90338,Jericho,Nassau,NY,11753,Non-Residential,40.788138,-73.537344
3/31/2019,96744,Oceanside,Nassau,NY,11572,Non-Residential,40.635636,-73.637997
3/31/2019,96661,Plainview,Nassau,NY,11803,Non-Residential,40.781109,-73.476569
3/31/2019,95332,Garden City,Nassau,NY,11530,Non-Residential,40.727145,-73.638954
3/31/2019,95760,Port Washington,Nassau,NY,11050,Non-Residential,40.836271,-73.692953
3/31/2019,100918,Long Beach,Nassau,NY,11561,Non-Residential,40.588332,-73.660291
3/31/2019,100923,Long Beach,Nassau,NY,11561,Non-Residential,40.588332,-73.660291
3/31/2019,100933,Lido Beach,Nassau,NY,11561,Non-Residential,40.588332,-73.660291
3/31/2019,98790,Great Neck,Nassau,NY,11021,Non-Residential,40.787016,-73.727508
3/31/2019,100946,Lido Beach,Nassau,NY,11561,Non-Residential,40.588332,-73.660291
3/31/2019,100902,Long Beach,Nassau,NY,11561,Non-Residential,40.588332,-73.660291
3/31/2019,100943,Lido Beach,Nassau,NY,11561,Non-Residential,40.588332,-73.660291
3/31/2019,100950,Long Beach,Nassau,NY,11561,Non-Residential,40.588332,-73.660291
3/31/2019,100909,Lido Beach,Nassau,NY,11561,Non-Residential,40.588332,-73.660291
3/31/2019,102220,Massapequa,Nassau,NY,11758,Non-Residential,40.682417,-73.460296
3/31/2019,104951,Westbury,Nassau,NY,11590,Non-Residential,40.75606,-73.575268
3/31/2019,110260,Lawrence,Nassau,NY,11559,Non-Residential,40.61266,-73.729939
3/31/2019,114053,Hicksville,Nassau,NY,11801,Non-Residential,40.762643,-73.523021
3/31/2019,114958,Great Neck,Nassau,NY,11021,Non-Residential,40.787016,-73.727508
3/31/2019,115306,Island Park,Nassau,NY,11558,Non-Residential,40.604544,-73.653739
3/31/2019,116437,Garden City,Nassau,NY,11530,Non-Residential,40.727145,-73.638954
3/31/2019,116432,Garden City,Nassau,NY,11530,Non-Residential,40.727145,-73.638954
3/31/2019,116688,Westbury,Nassau,NY,11590,Non-Residential,40.75606,-73.575268
3/31/2019,119903,Patchogue,Nassau,NY,11772,Non-Residential,40.76922,-72.995552
3/31/2019,126441,Amityville,Nassau,NY,11701,Non-Residential,40.686478,-73.414186
3/31/2019,153902,Wantagh,Nassau,NY,11793,Non-Residential,40.683611,-73.510289
3/31/2019,153897,Bellmore,Nassau,NY,11710,Non-Residential,40.677262,-73.534468
3/31/2019,156968,Garden City,Nassau,NY,11530,Non-Residential,40.727145,-73.638954
3/31/2019,157218,Levittown,Nassau,NY,11756,Non-Residential,40.725845,-73.517198
3/31/2019,156893,Garden City,Nassau,NY,11590,Non-Residential,40.75606,-73.575268
3/31/2019,157389,Sayville,Nassau,NY,11782,Non-Residential,40.735726,-73.080099
3/31/2019,155989,Syosset,Nassau,NY,11791,Non-Residential,40.818622,-73.502403
3/31/2019,155445,Port Washington,Nassau,NY,11050,Non-Residential,40.836271,-73.692953
3/31/2019,156964,Garden City,Nassau,NY,11514,Non-Residential,40.749926,-73.611845
3/31/2019,175208,Valley Stream,Nassau,NY,11580,Non-Residential,40.674737,-73.704051
3/31/2019,175211,Valley Stream,Nassau,NY,11581,Non-Residential,40.652939,-73.712183
3/31/2019,175204,Franklin Square,Nassau,NY,11010,Non-Residential,40.700894,-73.675229
3/31/2019,175270,Bayville,Nassau,NY,11709,Non-Residential,40.907457,-73.560422
3/31/2019,175206,Valley Stream,Nassau,NY,11580,Non-Residential,40.674737,-73.704051
3/31/2019,174405,Hempstead,Nassau,NY,11550,Non-Residential,40.70222,-73.619009
3/31/2019,175209,Valley Stream,Nassau,NY,11581,Non-Residential,40.652939,-73.712183
3/31/2019,172261,Woodbury,Nassau,NY,11797,Non-Residential,40.812594,-73.471175
3/31/2019,172518,Westbury,Nassau,NY,11514,Non-Residential,40.749926,-73.611845
3/31/2019,175250,Locust Valley,Nassau,NY,11560,Non-Residential,40.881034,-73.591141
3/31/2019,4704-77638,East Meadow,Nassau,NY,11554,Non-Residential,40.716032,-73.556907
3/31/2019,2010-145345-SLPR,Sands Point,Nassau,NY,11050,Non-Residential,40.836271,-73.692953
3/31/2019,2010-149260-SLPR,Massapequa Park,Nassau,NY,11762,Non-Residential,40.683691,-73.44727
3/31/2019,2010-145116-SLPR,Floral Park,Nassau,NY,11001,Non-Residential,40.722685,-73.706441
3/31/2019,2010-145723-SLPR,Cedarhurst,Nassau,NY,11516,Non-Residential,40.626485,-73.727981
3/31/2019,2011-150554-SLPR,Baldwin,Nassau,NY,11510,Non-Residential,40.654614,-73.609748
3/31/2019,2010-147690-SLPR,East Rockaway,Nassau,NY,11518,Non-Residential,40.639907,-73.667444
3/31/2019,2010-145771-SLPR,Valley Stream,Nassau,NY,11580,Non-Residential,40.674737,-73.704051
3/31/2019,2010-148540-SLPR,Mineola,Nassau,NY,11501,Non-Residential,40.747079,-73.639378
3/31/2019,2010-145756-SLPR,Glen Cove,Nassau,NY,11542,Non-Residential,40.867396,-73.627739
3/31/2019,2010-145104-SLPR,Point Lookout,Nassau,NY,11569,Non-Residential,40.59035,-73.582072
3/31/2019,2010-145846-SLPR,Old Bethpage,Nassau,NY,11804,Non-Residential,40.762912,-73.455212
3/31/2019,2010-147684-SLPR,Woodmere,Nassau,NY,11598,Non-Residential,40.632427,-73.713011
3/31/2019,2010-145469-SLPR,New Hyde Park,Nassau,NY,11040,Non-Residential,40.744867,-73.680183
3/31/2019,2010-144793-SLPR,Great Neck,Nassau,NY,11021,Non-Residential,40.787016,-73.727508
3/31/2019,2010-146820-SLPR,Levittown,Nassau,NY,11756,Non-Residential,40.725845,-73.517198
3/31/2019,2010-146667-SLPR,Long Beach,Nassau,NY,11561,Non-Residential,40.588332,-73.660291
3/31/2019,2010-147689-SLPR,Westbury,Nassau,NY,11590,Non-Residential,40.75606,-73.575268
3/31/2019,2010-145248-SLPR,New Hyde Park,Nassau,NY,11040,Non-Residential,40.744867,-73.680183
3/31/2019,2010-146704-SLPR,Plainview,Nassau,NY,11803,Non-Residential,40.781109,-73.476569
3/31/2019,2010-145175-SLPR,Seaford,Nassau,NY,11783,Non-Residential,40.67888,-73.491332
3/31/2019,2010-145178-SLPR,Garden City Park,Nassau,NY,11040,Non-Residential,40.744867,-73.680183
3/31/2019,2010-146066-SLPR,Mineola,Nassau,NY,11501,Non-Residential,40.747079,-73.639378
3/31/2019,2010-145103-SLPR,Point Lookout,Nassau,NY,11569,Non-Residential,40.59035,-73.582072
3/31/2019,2010-145761-SLPR,Syosset,Nassau,NY,11791,Non-Residential,40.818622,-73.502403
3/31/2019,2010-145468-SLPR,Hempstead,Nassau,NY,11550,Non-Residential,40.70222,-73.619009
3/31/2019,2010-147785-SLPR,Westbury,Nassau,NY,11590,Non-Residential,40.75606,-73.575268
