ï..Reporting.Period,Project.Number,City,County,State,Zip.Code,Sector,Latitude,Longitude,NAME,ABBREV,GNIS_ID,POP1990,POP2000,POP2010,NYC,SP_ZONE,DOS_LL,DOSLL_DATE,DATEMOD,COUNTYFIPS,SWIS,CALC_SqMi,name_2,abbrev_2,gnis_id_2,datemod_2,DESCR,calc_sqmi_
03/31/19,4611-25718,Clinton,Oneida,NY,"13323",Non-Residential,43.049079,-75.380619,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4369-26772,New Hartford,Oneida,NY,"13413",Non-Residential,43.066343,-75.287002,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4362-38150,New Hartford,Oneida,NY,"13413",Non-Residential,43.066343,-75.287002,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4464-37788,Camden,Oneida,NY,"13316",Non-Residential,43.371679,-75.755941,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4521-86240,Rome,Oneida,NY,"13440",Non-Residential,43.214717,-75.454665,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-32874,Rome,Oneida,NY,"13440",Non-Residential,43.214717,-75.454665,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-32875,Rome,Oneida,NY,"13440",Non-Residential,43.214717,-75.454665,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-30640,Westmoreland,Oneida,NY,"13490",Non-Residential,43.10884,-75.423079,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-22435,Utica,Oneida,NY,"13502",Non-Residential,43.125063,-75.202584,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-30770,Whitesboro,Oneida,NY,"13492",Non-Residential,43.11737,-75.321355,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-29286,Clinton,Oneida,NY,"13323",Non-Residential,43.049079,-75.380619,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-24129,Utica,Oneida,NY,"13501",Non-Residential,43.085324,-75.228495,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-31790,Holland Patent,Oneida,NY,"13354",Non-Residential,43.258381,-75.263445,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-21986,Rome,Oneida,NY,"13440",Non-Residential,43.214717,-75.454665,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-24597,Rome,Oneida,NY,"13440",Non-Residential,43.214717,-75.454665,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-24234,Utica,Oneida,NY,"13501",Non-Residential,43.085324,-75.228495,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-69114,Rome,Oneida,NY,"13440",Non-Residential,43.214717,-75.454665,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-90701,Yorkville,Oneida,NY,"13495",Non-Residential,43.111605,-75.278427,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-64583,New Hartford,Oneida,NY,"13413",Non-Residential,43.066343,-75.287002,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-91570,Yorkville,Oneida,NY,"13495",Non-Residential,43.111605,-75.278427,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-65130,Westmoreland,Oneida,NY,"13490",Non-Residential,43.10884,-75.423079,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-65016,Clinton,Oneida,NY,"13323",Non-Residential,43.049079,-75.380619,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4659-24647,Rome,Oneida,NY,"13440",Non-Residential,43.214717,-75.454665,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4702-34398,Rome,Oneida,NY,"13440",Non-Residential,43.214717,-75.454665,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4697-29820,Clinton,Oneida,NY,"13323",Non-Residential,43.049079,-75.380619,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4702-34354,Rome,Oneida,NY,"13440",Non-Residential,43.214717,-75.454665,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4702-34399,Rome,Oneida,NY,"13440",Non-Residential,43.214717,-75.454665,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4702-25311,Rome,Oneida,NY,"13440",Non-Residential,43.214717,-75.454665,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4702-25312,Rome,Oneida,NY,"13440",Non-Residential,43.214717,-75.454665,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4702-098052,Clinton,Oneida,NY,"13323",Non-Residential,43.049079,-75.380619,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4704-85603,Utica,Oneida,NY,"13501",Non-Residential,43.085324,-75.228495,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5121-65713-GJC,Blossvale,Oneida,NY,"13308",Non-Residential,43.246264,-75.67394,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5295-92877,Rome,Oneida,NY,"13440",Non-Residential,43.214717,-75.454665,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,5366-98133,Barneveld,Oneida,NY,"13304",Non-Residential,43.241398,-75.16936,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,02149-006,Parish,Oswego,NY,"13131",Non-Residential,43.416461,-76.098964,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,49829-1,Fulton,Oswego,NY,"13069",Non-Residential,43.324957,-76.390481,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"71331",Pulaski,Oswego,NY,"13142",Non-Residential,43.555712,-76.134908,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"77085",Parish,Oswego,NY,"13131",Non-Residential,43.416461,-76.098964,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"81953",Sandy Creek,Oswego,NY,"13145",Non-Residential,43.655206,-76.129967,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"92745",Pulaski,Oswego,NY,"13142",Non-Residential,43.555712,-76.134908,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"92849",Phoenix,Oswego,NY,"13135",Non-Residential,43.250396,-76.316143,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"117089",Central Square,Oswego,NY,"13036",Non-Residential,43.309824,-76.166889,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"117694",Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"115456",Central Square,Oswego,NY,"13036",Non-Residential,43.309824,-76.166889,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"130546",Mexico,Oswego,NY,"13114",Non-Residential,43.466852,-76.240968,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"171466",Central Square,Oswego,NY,"13036",Non-Residential,43.309824,-76.166889,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4116-29360,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4116-29419,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4116-29436,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4116-29478,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4116-20045,Parish,Oswego,NY,"13131",Non-Residential,43.416461,-76.098964,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4116-33058,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4116-29359,Fulton,Oswego,NY,"13069",Non-Residential,43.324957,-76.390481,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4116-32299,Cleveland,Oswego,NY,"13042",Non-Residential,43.248755,-75.848762,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4116-20042,Parish,Oswego,NY,"13131",Non-Residential,43.416461,-76.098964,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4116-31410,Pulaski,Oswego,NY,"13142",Non-Residential,43.555712,-76.134908,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4116-197,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4116-29357,Mexico,Oswego,NY,"13114",Non-Residential,43.466852,-76.240968,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4180-19915,Pulaski,Oswego,NY,"13142",Non-Residential,43.555712,-76.134908,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4247-102838,Minetto,Oswego,NY,"13115",Non-Residential,43.398398,-76.47845,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4205-22483,Phoenix,Oswego,NY,"13135",Non-Residential,43.250396,-76.316143,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4521-102791,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4550-32813,Hastings,Oswego,NY,"13076",Non-Residential,43.352818,-76.144592,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-39361,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-25238,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-25235,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4611-22125,Pennellville,Oswego,NY,"13132",Non-Residential,43.263181,-76.241571,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4630-28083,Hannibal,Oswego,NY,"13074",Non-Residential,43.310306,-76.552826,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4630-26944,Phoenix,Oswego,NY,"13135",Non-Residential,43.250396,-76.316143,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4630-32202,Sandy Creek,Oswego,NY,"13145",Non-Residential,43.655206,-76.129967,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4630-36230,Pennellville,Oswego,NY,"13132",Non-Residential,43.263181,-76.241571,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4630-37629,Phoenix,Oswego,NY,"13135",Non-Residential,43.250396,-76.316143,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4630-32282,Fulton,Oswego,NY,"13069",Non-Residential,43.324957,-76.390481,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4630-40088,Hannibal,Oswego,NY,"13074",Non-Residential,43.310306,-76.552826,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4627-31043,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4630-26014,Fulton,Oswego,NY,"13069",Non-Residential,43.324957,-76.390481,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4630-32254,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4630-32840,Central Square,Oswego,NY,"13036",Non-Residential,43.309824,-76.166889,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4630-28084,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4630-31897,Phoenix,Oswego,NY,"13135",Non-Residential,43.250396,-76.316143,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4658-35314,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4643-24963,Fulton,Oswego,NY,"13069",Non-Residential,43.324957,-76.390481,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4659-25495,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4658-43659,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4704-26456,Fulton,Oswego,NY,"13069",Non-Residential,43.324957,-76.390481,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4704-26458,Fulton,Oswego,NY,"13069",Non-Residential,43.324957,-76.390481,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4704-26168,Fulton,Oswego,NY,"13069",Non-Residential,43.324957,-76.390481,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4706-26166,Fulton,Oswego,NY,"13069",Non-Residential,43.324957,-76.390481,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4706-26165,Fulton,Oswego,NY,"13069",Non-Residential,43.324957,-76.390481,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4801-28718,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4848-31994,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4830-29536,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,4848-31688,Oswego,Oswego,NY,"13126",Non-Residential,43.440456,-76.474421,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,02012-026,Hannibal,Oswego,NY,"13074",Non-Residential,43.310306,-76.552826,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,31275A-1,Greenfield,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,49765A-1,Halfmoon,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,49852B-1,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,51003-1,Clifton Park,Saratoga,NY,"12148",Non-Residential,42.840999,-73.852723,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,02158-017,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,49836-1,Waterford,Saratoga,NY,"12188",Non-Residential,42.815297,-73.699726,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,33538-1,Clifton Park,Saratoga,NY,"12065",Non-Residential,42.852843,-73.783424,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,31307-1,Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"70518",Ballston Spa,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"81459",Mechanicville,Saratoga,NY,"12118",Non-Residential,42.916667,-73.722451,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"82799",Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"89017",Rexford,Saratoga,NY,"12148",Non-Residential,42.840999,-73.852723,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"91669",Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"90872",Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"100472",Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"100146",Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"101714",Saratoga Springs,Saratoga,NY,"12866",Non-Residential,43.07772,-73.759248,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"101978",Waterford,Saratoga,NY,"12188",Non-Residential,42.815297,-73.699726,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
03/31/19,"118247",Ballston Spa,Saratoga,NY,"12020",Non-Residential,43.004269,-73.854217,Fulton,FULT,"974116","54191","55073","55531",N,East,,,,"035","170000",532.56515,New York,NY,"1779796",2017/01/18,shoreline boundary representation,48421.61936
